solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
1635721458409799680,Gaia DR2 1000526100620752896,1000526100620752896,303995968,2015.5,105.23936465557502,0.10527575855539585,57.029074767568396,0.09533725285022195,0.609952930252855,0.1475947263404264,4.13262,5.773027022619944,0.19727305122507044,-0.8221320418259241,0.15180971188066653,0.3470522,-0.25580722,-0.04699261,0.019252382,-0.44442374,-0.18281221,0.06481842,0.49842745,0.10681816,0.30811596,196,0.00,195,1,0.57381135,200.71428,0.00,0.00,31,false,1.3351544,1.4734293885644258,0.027218477936536412,0.004579738,22,12,0.19468968,0.00,23,false,195,1588.928722259672,2.7775173387699486,572.068,17.685604,20,701.0598715390397,13.0171167080595,53.85677,18.237,20,1275.8537320895953,7.292018114241579,174.96579,16.997417,1.2441802,0.00,1.2395821,0.5513954,0.68818665,,,0.00,,,,NOT_AVAILABLE,159.37531260318613,23.744476537751154,99.9495520433746,34.11496851736726,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 1000522290985114368,1000522290985114368,151997984,2015.5,105.48918018609314,0.07886428938159198,56.979488964114594,0.07332351081450397,-0.03648945617493556,0.11787478127453022,-0.3095612,1.0405430275728071,0.15408865763087620,-0.7131323689135460,0.11637020064689681,0.056100156,0.008526875,0.07681258,0.044653073,-0.35346850,-0.17590371,0.020775143,0.58749250,0.14957179,0.13345160,178,0,177,1,0.05748375,172.39981,0.0,0.0,31,false,2.2020457,1.6360545372814512,0.024678925144727228,-0.095574170,21,12,0.15172938,0,22,false,184,2340.6020007193265,2.7865214163164060,839.9727,17.265047,13,1334.7400472663376,11.747974767277931,113.61448,17.537897,13,1573.4615770367848,17.774778008063837,88.52215,16.769780,1.2425015,0,0.7681179,0.27285004,0.49526787,,,0,,,,NOT_AVAILABLE,159.46303624719000,23.864995500877498,100.12012730693914,34.08310101713808,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 1000540467286592000,1000540467286592000,75998992,2015.5,106.15929171692082,0.68682315159042020,57.147833767026700,0.87425933171083810,1.36560852843402510,1.12467170330229480,1.2142286,0.2652351093693992,1.29195891544914200,-2.1149305336733333,1.29532750844251640,-0.237951010,-0.044226266,-0.05879955,0.207742600,-0.17329337,0.024341136,-0.230602100,0.59634980,-0.033505645,-0.032636452,132,0,130,2,3.11541370,180.16089,1.7239056117465459,0.7606244396663026,31,false,0.02970503,1.4087870331609740,0.224790217038086770,-0.248657380,15,10,1.26424370,0,16,false,140,131.62058856438594,1.4015716704938320,93.90928,20.390057,10,58.18762468122524,10.668630347925735,5.454086,20.939312,11,198.53714093374677,5.7712140549603514,34.40128,19.017315,1.9504910,0,1.9219971,0.54925540,1.37274170,,,0,,,,NOT_AVAILABLE,159.37503512827652,24.258223226422820,100.53010291815436,34.29776830878548,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 1000641480623169536,1000641480623169536,37999496,2015.5,104.81477212051102,0.18347285271480554,58.016123611493750,0.15284806933024783,0.00200982782180736,0.23759755866381140,0.008458958,1.3270045635663132,0.31502431716862640,-3.0925486189078770,0.24614240763211730,0.430692020,-0.312550570,0.0053055007,0.092299946,-0.36486474,-0.066915840,0.069200285,0.52603760,0.179667220,0.321997520,174,0,172,2,2.25610800,210.93835,0.5116769201624172,1.5487910175341544,31,false,0.56585366,1.5999170647809666,0.046659145900046570,0.042197900,20,11,0.31021014,0,22,false,190,883.81660142347300,1.6833292989415776,525.04083,18.322460,22,443.74226472191873,11.659888832688470,38.057160,18.733560,21,666.32153588936150,10.5831800922771940,62.960426,17.702711,1.2559888,0,1.0308495,0.41110040,0.61974907,,,0,,,,NOT_AVAILABLE,158.26861991634968,23.756372310918383,99.52458288955795,35.06567773285953,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 1000439930693032064,1000439930693032064,1083241698,2015.5,104.59054123070548,5.57062494908205100,56.543458388317966,2.94644011671023100,,,,,,,,-0.581711950,,,,,,,,,,58,0,58,0,1.02265800,63.48661,0.0000000000000000,0.0000000000000000,3,false,0.07600325,,,-0.072559730,7,6,14.44282150,0,9,false,74,97.33900415557181,1.3555010627877404,71.81035,20.717648,6,67.02279077371003,27.327292999006918,2.4525952,20.785831,9,123.75748827731861,7.4216078060144430,16.675293,19.530490,1.9599571,0,1.2553406,0.06818390,1.18715670,,,0,,,,NOT_AVAILABLE,159.79470885306282,23.281625093947767,99.59696161504327,33.58924467460778,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 1000444221364980224,1000444221364980224,1570785402,2015.5,104.95110566105883,0.38074471679105030,56.651764029516320,0.39149858831756580,-0.86362551634627360,0.64495620726135830,-1.339045200,-0.6483090022165564,0.77085150862692440,-1.2325797983499385,0.65267223775087040,0.099461004,0.059437286,-0.0264372380,-0.040160477,-0.38099430,-0.232740670,0.155501630,0.60244410,0.230362520,0.341662680,154,0,154,0,0.86413930,163.70984,0.0,0.0,31,false,0.10157200,1.4636865689478016,0.117371397356100610,-0.204958110,18,10,0.79633915,0,20,false,171,230.42814963288563,1.3854218776588014,166.32346,19.782026,17,90.37909570088188,5.543790298025915,16.3027630,20.461218,18,170.63339612255788,5.7996194953955950,29.421482,19.181760,1.1327283,0,1.2794571,0.67919160,0.60026550,,,0,,,,NOT_AVAILABLE,159.73365798912408,23.500693525121683,99.81779811865914,33.720927248484806,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 1000597435733876224,1000597435733876224,785392701,2015.5,104.53458892821328,0.059424826271627915,57.424891082316400,0.05405150402644421,0.33002822219137423,0.07252373051422250,4.550624000,1.3419822148823620,0.11553778353894295,-3.0182879062926880,0.09937275791813277,-0.064686360,-0.119460315,0.0251531620,-0.225208330,-0.13685319,-0.239466030,0.120146260,0.31121750,0.134584430,0.037944086,176,0,175,1,-0.14046088,166.76411,0.0,0.0,31,false,3.93985370,1.5443689299397960,0.014703364472261660,-0.161164360,20,12,0.10953118,0,21,false,184,3806.14925381284730,2.8040747010367437,1357.36380,16.737152,18,1778.96716055984070,13.675781769958347,130.0815700,17.225967,20,2882.17958131136630,10.3514146864660880,278.433400,16.112617,1.2246358,0,1.1133499,0.48881530,0.62453460,,,0,,,,NOT_AVAILABLE,158.85590560576594,23.469355551892416,99.43210054269633,34.460556537700190,100001,5028.14,4986.5576,5063.19,1.091,0.699,1.4521,0.573,0.3459,0.7261,,,,,,,
1635721458409799680,Gaia DR2 1000571146238541440,1000571146238541440,1270089999,2015.5,105.69133960691673,0.149230720867715270,57.643873667163916,0.14121965587572527,-0.35482559957761917,0.22926075969591303,-1.547694400,2.4264989808153390,0.27552320103743370,-3.7255010219847540,0.23886709855272345,0.083612740,-0.329600360,-0.0549668260,-0.128128530,-0.25910044,-0.188291600,0.156505100,0.54094860,0.211363290,0.128775720,183,0,181,2,0.44871184,183.86629,0.0,0.0,31,false,0.60815320,1.6095041318895530,0.043459060341702770,-0.157241660,21,12,0.27246930,0,23,false,195,864.83013084248670,1.6305565405519566,530.38950,18.346039,20,426.47974027251240,14.629168005608083,29.1527000,18.776642,22,619.80866887579270,10.2347402442333330,60.559296,17.781277,1.2098196,0,0.99536514,0.43060303,0.56476210,,,0,,,,NOT_AVAILABLE,158.78293225298663,24.124369845783175,100.14698343780400,34.756031469289184,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 1000620280667809152,1000620280667809152,1391264323,2015.5,105.40940517697985,0.365804233441131800,57.793962385152310,0.34126674491586484,0.65283234553138180,0.48438596804194410,1.347752300,5.2500707000932170,0.71961102759500940,-1.2449492283654706,0.61059715454998740,0.181017470,-0.253693400,0.1186999400,0.023279283,-0.23469296,-0.053797860,0.221311180,0.32529593,0.0075900583,0.273532930,164,0,162,2,-0.87825120,141.32347,0.0,0.0,31,false,0.11368334,1.3243756490277883,0.105504523021319410,-0.053750295,19,12,0.68035060,0,21,false,179,249.79041721228637,1.2519481181478520,199.52138,19.694426,7,165.42702347422997,30.212082652164586,5.4755254,19.804873,8,281.22193899318904,8.4090223520107320,33.442883,18.639297,1.7880949,0,1.16557500,0.11044693,1.05512810,,,0,,,,NOT_AVAILABLE,158.58527909417094,24.011987761833915,99.94137394625189,34.885289386903080,,,,,,,,,,,,,,,,,
1635721458409799680,Gaia DR2 1000534385614145664,1000534385614145664,1070906176,2015.5,105.47549982759327,0.865078189991760100,57.215091487392890,0.66749962576775010,-2.46019541813091850,0.88300865703427040,-2.786151000,6.4078768273365590,1.71931759908288500,-6.3046842804798850,1.27844574236538120,0.234102170,0.095635295,-0.3277228200,-0.074495980,0.12699710,-0.042424474,-0.065811746,0.22363964,0.1578543800,0.307577880,129,0,128,1,0.62969410,132.44147,0.6281524195744557,0.10258573741215589,31,false,0.03155823,1.4165063171934629,0.236677574571716070,0.017172348,15,10,1.61502230,0,18,false,150,107.92946799024716,1.0031060442820140,107.595276,20.605516,9,82.03812312312662,27.400546263353870,2.9940324,20.566349,13,133.55752042422122,6.6237862444499480,20.163320,19.447748,1.9975605,1,1.11860080,-0.039167404,1.15776820,,,0,,,,NOT_AVAILABLE,159.21058468339680,23.912784251914110,100.07464575701400,34.315799809748330,,,,,,,,,,,,,,,,,
